path,target,split
train/human_IMG_5638878x761.jpg,0,train
train/target_human_IMG_28216970x0.jpg,1,train
train/target_human_IMG_23605947x1328.jpg,1,train
train/target_human_IMG_23584886x847.jpg,1,train
train/human_IMG_16420643x519.jpg,0,train
train/target_human_IMG_20173929x1793.jpg,1,train
train/human_IMG_362131126x536.jpg,0,train
train/target_human_camera3_1556_16014645952261236001007x1029.jpg,1,train
train/target_human_camera3_4753_1562372458900886x1851.jpg,1,train
train/target_human_camera3_111_1601977951586070200315x578.jpg,1,train
train/target_gun_IMG_212471036x1162.jpg,3,train
train/target_gun_IMG_292121009x1333.jpg,3,train
train/target_human_camera4_6071_16014648850492789001312x922.jpg,1,train
train/target_human_IMG_29424980x1731.jpg,1,train
train/target_tank_IMG_424191000x595.jpg,4,train
train/target_laser_camera1_18627_4261308363910724x448.jpg,2,train
train/target_gun_IMG_382501113x105.jpg,3,train
train/target_gun_IMG_274071266x356.jpg,3,train
train/target_human_camera1_17213_4256783760046407x969.jpg,1,train
train/target_human_camera4_1776_1601464606299278900966x964.jpg,1,train
train/target_human_IMG_32261940x675.jpg,1,train
train/target_human_camera1_14485_4248054591426431x266.jpg,1,train
train/target_human_IMG_18559953x1484.jpg,1,train
train/target_human_camera4_4956_16014648118992789001073x1230.jpg,1,train
train/target_human_camera2_1531_16014645936882999001057x691.jpg,1,train
train/target_gun_IMG_184681089x1085.jpg,3,train
train/target_human_IMG_41358640x407.jpg,1,train
train/target_human_IMG_41991922x1689.jpg,1,train
train/target_laser_camera1_11071_16019785398418841001078x1187.jpg,2,train
train/human_IMG_16674958x926.jpg,0,train
train/target_human_camera4_846_16014645501492789001087x844.jpg,1,train
train/human_IMG_35188824x1576.jpg,0,train
train/target_laser_camera1_4563_61718598070001161x1091.jpg,2,train
train/human_IMG_41731928x1993.jpg,0,train
train/target_human_IMG_238151035x1676.jpg,1,train
train/target_gun_IMG_392021142x110.jpg,3,train
train/target_human_IMG_33218788x1171.jpg,1,train
train/target_gun_IMG_42563982x856.jpg,3,train
train/target_gun_IMG_18750972x0.jpg,3,train
train/target_laser_camera1_4356_61598122000001251x1508.jpg,2,train
train/target_gun_IMG_31682923x586.jpg,3,train
train/target_gun_IMG_33397972x1346.jpg,3,train
train/target_laser_camera1_35650_4315792197542757x541.jpg,2,train
train/target_human_IMG_19830876x1609.jpg,1,train
train/target_laser_camera1_3809_5271555074500941x426.jpg,2,train
train/target_laser_camera1_9883_16013806873846400001462x178.jpg,2,train
train/target_human_IMG_34436859x335.jpg,1,train
train/target_human_camera1_4421_61636217200001299x1793.jpg,1,train
train/target_tank_IMG_342771160x1931.jpg,4,train
train/human_IMG_41410913x947.jpg,0,train
train/target_human_IMG_37726933x411.jpg,1,train
train/target_laser_camera3_9457_16019784859360702001100x70.jpg,2,train
train/target_human_camera4_2341_16014659181000970001126x1687.jpg,1,train
train/target_human_IMG_25988899x312.jpg,1,train
train/target_human_camera1_35467_4315206626526368x1006.jpg,1,train
train/target_laser_camera3_2140_16019780641860702001605x1863.jpg,2,train
train/target_laser_camera4_2246_16014659120000970001299x1381.jpg,2,train
train/target_tank_IMG_391941230x69.jpg,4,train
train/target_gun_IMG_354211086x1423.jpg,3,train
train/target_gun_IMG_23980996x973.jpg,3,train
train/target_tank_IMG_238531111x360.jpg,4,train
train/target_human_camera1_16364_4254067092210441x1035.jpg,1,train
train/target_human_IMG_38314934x197.jpg,1,train
train/human_IMG_59101008x665.jpg,0,train
train/target_human_camera4_1721_16014646027992789001129x23.jpg,1,train
train/target_gun_IMG_199851026x1893.jpg,3,train
train/target_human_camera1_4721_61808597980001111x1847.jpg,1,train
train/target_human_camera3_891_16014645539261236001064x894.jpg,1,train
train/target_human_IMG_38268826x0.jpg,1,train
train/human_IMG_35599924x1229.jpg,0,train
train/target_human_IMG_20586993x1292.jpg,1,train
train/target_gun_IMG_258971086x1045.jpg,3,train
train/target_gun_IMG_29376782x480.jpg,3,train
train/target_human_IMG_33103862x325.jpg,1,train
train/target_human_camera1_4357_6159859819000987x854.jpg,1,train
train/human_IMG_355501022x549.jpg,0,train
train/target_human_IMG_42609973x1225.jpg,1,train
train/target_gun_IMG_18267944x319.jpg,3,train
train/target_human_camera4_621_1601464537599278900989x344.jpg,1,train
train/target_gun_IMG_314421101x400.jpg,3,train
train/target_tank_IMG_267881034x1072.jpg,4,train
train/target_human_IMG_299701043x1354.jpg,1,train
train/target_human_IMG_41391767x1278.jpg,1,train
train/target_human_camera1_4546_61708598080001146x574.jpg,1,train
train/target_tank_IMG_164461072x0.jpg,4,train
train/target_human_camera4_1591_16014645946492789001078x158.jpg,1,train
train/target_human_IMG_42651823x1668.jpg,1,train
train/target_human_IMG_28793880x904.jpg,1,train
train/target_gun_IMG_103231174x1905.jpg,3,train
train/target_gun_IMG_188841040x640.jpg,3,train
train/target_human_IMG_36755811x2003.jpg,1,train
train/target_tank_IMG_191031248x933.jpg,4,train
train/target_gun_IMG_30299915x1377.jpg,3,train
train/target_laser_camera1_4427_61639550530001436x979.jpg,2,train
train/human_IMG_16195742x902.jpg,0,train
train/target_human_camera1_4524_61696217140001011x524.jpg,1,train
train/human_IMG_16314760x1077.jpg,0,train
train/target_tank_IMG_334601302x107.jpg,4,train
train/target_human_camera3_1404_1601980115392942100948x719.jpg,1,train
train/target_gun_IMG_379871052x784.jpg,3,train
train/target_tank_IMG_337771052x973.jpg,4,train
train/human_IMG_161211209x897.jpg,0,train
train/target_human_IMG_28900923x266.jpg,1,train
train/target_human_camera2_2551_16014646595382999001056x807.jpg,1,train
train/human_IMG_16526868x1410.jpg,0,train
train/human_IMG_34712942x1571.jpg,0,train
train/target_human_IMG_41864868x564.jpg,1,train
train/target_laser_camera4_5766_1601466134150097000841x1998.jpg,2,train
train/human_IMG_5566674x1889.jpg,0,train
train/target_human_IMG_42238945x1789.jpg,1,train
train/target_gun_IMG_301401106x746.jpg,3,train
train/target_laser_camera4_1716_16014646024992789001185x712.jpg,2,train
train/target_gun_IMG_27538849x862.jpg,3,train
train/target_human_camera1_4369_61605741040001252x1161.jpg,1,train
train/target_human_camera1_16239_4253667114878457x627.jpg,1,train
train/target_human_camera2_1441_16014645877882999001038x278.jpg,1,train
train/target_laser_camera3_2546_16014646598761236001055x1046.jpg,2,train
train/target_human_camera2_7961_16014662823592366001047x236.jpg,1,train
train/target_human_IMG_41149792x59.jpg,1,train
train/target_tank_IMG_382011019x845.jpg,4,train
train/target_laser_camera1_10945_16013807404846400001453x712.jpg,2,train
train/target_human_camera3_5274_16019803088929421001087x1435.jpg,1,train
train/target_tank_IMG_172361070x0.jpg,4,train
train/human_IMG_16315730x1098.jpg,0,train
train/target_human_camera1_30324_4298740182078374x5.jpg,1,train
train/target_human_camera3_9611_1601978494886070200884x139.jpg,1,train
train/target_human_IMG_16383938x1554.jpg,1,train
train/target_human_IMG_29705975x954.jpg,1,train
train/target_human_camera3_2561_1601464660826123600984x273.jpg,1,train
train/target_human_IMG_30451888x892.jpg,1,train
train/human_IMG_34222630x688.jpg,0,train
train/target_human_IMG_24291880x1071.jpg,1,train
train/target_gun_IMG_199701138x1735.jpg,3,train
train/target_tank_IMG_168641011x523.jpg,4,train
train/target_human_camera2_1596_16014645979382999001031x370.jpg,1,train
train/target_human_IMG_38448803x1584.jpg,1,train
train/target_human_camera3_891_16014658289250304001008x531.jpg,1,train
train/human_IMG_35443743x2010.jpg,0,train
train/target_human_camera4_8036_16014662780000970001153x566.jpg,1,train
train/target_laser_camera4_3861_16014660141000970001129x1945.jpg,2,train
train/target_human_IMG_32814879x772.jpg,1,train
train/target_gun_IMG_24594976x121.jpg,3,train
train/target_gun_IMG_417291009x1658.jpg,3,train
train/target_tank_IMG_31102667x1933.jpg,4,train
train/target_gun_IMG_169111013x1196.jpg,3,train
train/target_human_IMG_35895911x374.jpg,1,train
train/target_human_IMG_16905988x1106.jpg,1,train
train/target_human_IMG_202321002x970.jpg,1,train
train/target_human_IMG_379251092x0.jpg,1,train
train/target_human_camera1_4547_61709074270001136x594.jpg,1,train
train/target_gun_IMG_262641340x53.jpg,3,train
train/target_human_camera2_2781_1601464674138299900981x235.jpg,1,train
train/target_gun_IMG_21206893x121.jpg,3,train
train/target_human_IMG_32469852x635.jpg,1,train
train/target_human_IMG_29376762x811.jpg,1,train
train/target_human_IMG_35072864x272.jpg,1,train
train/target_gun_IMG_239981043x882.jpg,3,train
train/human_IMG_5922818x302.jpg,0,train
train/target_tank_IMG_234531079x92.jpg,4,train
train/target_laser_camera1_4775_61840026520001350x74.jpg,2,train
train/target_human_camera1_5599_52771039599001004x641.jpg,1,train
train/human_IMG_37540908x1555.jpg,0,train
train/target_human_IMG_32934875x0.jpg,1,train
train/target_human_IMG_38790959x1165.jpg,1,train
train/human_IMG_35586987x899.jpg,0,train
train/target_human_IMG_8169944x1.jpg,1,train
train/target_human_IMG_322191038x1768.jpg,1,train
train/target_gun_IMG_29295956x403.jpg,3,train
train/target_human_IMG_32571764x1619.jpg,1,train
train/human_IMG_5366749x716.jpg,0,train
train/target_tank_IMG_213211109x1183.jpg,4,train
train/target_human_IMG_17374963x1464.jpg,1,train
train/target_gun_IMG_387311197x1982.jpg,3,train
train/target_laser_camera1_14333_4247568214522723x291.jpg,2,train
train/target_laser_camera1_4374_61608598180001482x1956.jpg,2,train
train/target_human_IMG_372431082x432.jpg,1,train
train/target_human_IMG_275951048x1081.jpg,1,train
train/target_human_camera1_4359_61599550570001006x984.jpg,1,train
train/target_human_camera2_2091_16014646297382999001026x822.jpg,1,train
train/human_IMG_348021048x1267.jpg,0,train
train/target_human_IMG_274521110x1099.jpg,1,train
train/target_human_camera4_1901_16014646141992789001072x1870.jpg,1,train
train/target_laser_camera2_1536_16014645940382999001060x780.jpg,2,train
train/target_human_camera4_5991_1601464879849278900643x213.jpg,1,train
train/target_tank_IMG_276671016x904.jpg,4,train
train/target_laser_camera4_1044_16019800937600327001519x1034.jpg,2,train
train/target_human_IMG_33077946x1449.jpg,1,train
train/human_IMG_35713912x1977.jpg,0,train
train/target_laser_camera3_1270_12318013609001748x1.jpg,2,train
train/target_human_camera4_5081_16014648197492789001061x51.jpg,1,train
train/target_human_IMG_39304730x878.jpg,1,train
train/target_human_camera4_1311_16014645772992789001004x368.jpg,1,train
train/target_human_camera1_18407_4260604376614459x0.jpg,1,train
train/target_human_IMG_29963985x1660.jpg,1,train
train/target_human_camera1_23088_42755829184620x846.jpg,1,train
train/target_human_IMG_420561040x933.jpg,1,train
train/target_human_IMG_208811005x1239.jpg,1,train
train/target_human_camera1_19448_4263935434330461x10.jpg,1,train
train/target_human_camera4_606_1601464536799278900999x165.jpg,1,train
train/target_tank_IMG_216051045x1495.jpg,4,train
train/target_gun_IMG_268901033x1899.jpg,3,train
train/target_human_IMG_30103861x1843.jpg,1,train
train/target_human_IMG_42611948x620.jpg,1,train
train/target_laser_camera3_5277_16348961959001000x152.jpg,2,train
train/target_gun_IMG_338211086x698.jpg,3,train
train/target_human_IMG_37337920x112.jpg,1,train
train/target_human_camera2_4582_52384772561001090x219.jpg,1,train
train/target_human_IMG_24829861x100.jpg,1,train
train/target_tank_IMG_37815971x858.jpg,4,train
train/human_IMG_41949866x51.jpg,0,train
train/target_gun_IMG_244671062x809.jpg,3,train
train/human_IMG_34281506x1877.jpg,0,train
train/target_gun_IMG_187411077x827.jpg,3,train
train/target_gun_IMG_41434957x263.jpg,3,train
train/target_laser_camera1_4659_61772883730001348x1530.jpg,2,train
train/target_human_camera1_5266_16014648453628351001062x1846.jpg,1,train
train/target_human_camera1_11286_1601978550591884100976x1541.jpg,1,train
train/target_human_camera4_2211_1601465909750097000895x1415.jpg,1,train
train/target_human_IMG_34947858x1337.jpg,1,train
train/target_laser_camera1_4254_5298935999500848x1121.jpg,2,train
train/target_gun_IMG_417241083x1935.jpg,3,train
train/target_laser_camera4_1301_16014645766992789001054x1026.jpg,2,train
train/target_human_camera1_4533_61700979040001011x9.jpg,1,train
train/target_tank_IMG_276661073x872.jpg,4,train
train/human_IMG_30001210x430.jpg,0,train
train/target_tank_IMG_382401012x0.jpg,4,train
train/human_IMG_41810985x27.jpg,0,train
train/target_human_camera2_7951_16014662816592366001034x262.jpg,1,train
train/target_gun_IMG_42709997x851.jpg,3,train
train/target_human_camera1_18564_4261106769798335x0.jpg,1,train
train/target_human_IMG_37591940x393.jpg,1,train
train/target_laser_camera3_6209_17684198719001195x1823.jpg,2,train
train/target_human_camera4_5766_1601466134150097000659x286.jpg,1,train
train/target_human_IMG_32752763x1922.jpg,1,train
train/human_IMG_161171210x1009.jpg,0,train
train/target_human_camera1_44133_4342936529306519x334.jpg,1,train
train/target_human_camera1_5572_52760827929001063x124.jpg,1,train
train/target_gun_IMG_354771240x1451.jpg,3,train
train/target_gun_IMG_35137945x132.jpg,3,train
train/human_IMG_5607850x1345.jpg,0,train
train/target_gun_IMG_29201965x54.jpg,3,train
train/target_human_IMG_21633896x203.jpg,1,train
train/human_IMG_35946962x610.jpg,0,train
train/target_tank_IMG_262921070x160.jpg,4,train
train/target_gun_IMG_153441180x1414.jpg,3,train
train/target_gun_IMG_285121069x1542.jpg,3,train
train/target_human_camera1_19328_4263551452586392x386.jpg,1,train
train/target_human_camera1_4555_6171478855000810x1953.jpg,1,train
train/target_gun_IMG_310381077x1766.jpg,3,train
train/target_human_IMG_30618722x474.jpg,1,train
train/human_IMG_35592716x9.jpg,0,train
train/target_gun_IMG_212201053x1028.jpg,3,train
train/target_tank_IMG_202591105x1447.jpg,4,train
train/target_human_camera4_5696_16014648600492789001083x171.jpg,1,train
train/target_human_camera1_4353_61596217240001022x1612.jpg,1,train
train/target_human_IMG_24001877x1644.jpg,1,train
train/target_human_IMG_41359755x472.jpg,1,train
train/human_IMG_38441791x844.jpg,0,train
train/target_human_IMG_374991006x0.jpg,1,train
train/target_laser_camera3_2421_16019801662429421001337x1243.jpg,2,train
train/target_human_IMG_26644967x0.jpg,1,train
train/target_human_IMG_32393888x1699.jpg,1,train
train/target_human_camera1_11259_1601978549241884100981x1513.jpg,1,train
train/target_gun_IMG_294901023x1727.jpg,3,train
train/target_tank_IMG_345461042x0.jpg,4,train
train/target_gun_IMG_291031036x1347.jpg,3,train
train/target_laser_camera4_2271_16014659135500970001143x409.jpg,2,train
train/target_human_IMG_16243833x477.jpg,1,train
train/target_human_IMG_310651118x558.jpg,1,train
train/target_human_camera2_1536_16014645940382999001056x778.jpg,1,train
train/target_human_IMG_33800682x1010.jpg,1,train
train/target_human_camera1_4372_61607645800001349x1890.jpg,1,train
train/target_gun_IMG_26340821x241.jpg,3,train
train/target_laser_camera1_3840_61302408010001143x86.jpg,2,train
train/target_human_camera2_7936_16014662807092366001034x524.jpg,1,train
train/target_tank_IMG_243751140x1210.jpg,4,train
train/target_human_camera2_2386_16014646488882999001055x653.jpg,1,train
train/target_gun_IMG_314301019x72.jpg,3,train
train/target_gun_IMG_229391064x296.jpg,3,train
train/target_gun_IMG_170241101x1551.jpg,3,train
train/target_tank_IMG_336611015x0.jpg,4,train
train/target_human_IMG_17623886x501.jpg,1,train
train/target_tank_IMG_23903919x1034.jpg,4,train
train/target_human_IMG_370561072x563.jpg,1,train
train/target_gun_IMG_246221034x1364.jpg,3,train
train/target_human_IMG_35894930x467.jpg,1,train
train/target_laser_camera4_1035_16019800933314617001390x1471.jpg,2,train
train/target_human_IMG_37959868x713.jpg,1,train
train/target_laser_camera1_4518_61692407620001146x597.jpg,2,train
train/target_laser_camera4_1006_1601464559449278900995x1683.jpg,2,train
train/target_human_IMG_3304972x110.jpg,1,train
train/target_gun_IMG_162411241x0.jpg,3,train
train/target_gun_IMG_18726966x338.jpg,3,train
train/human_IMG_38794960x471.jpg,0,train
train/target_gun_IMG_332581200x781.jpg,3,train
train/target_human_IMG_423271079x316.jpg,1,train
train/target_human_camera3_9430_16019784843860702001126x883.jpg,1,train
train/target_tank_IMG_288631066x0.jpg,4,train
train/human_IMG_16414758x832.jpg,0,train
train/target_human_IMG_276091025x1074.jpg,1,train
train/target_laser_camera4_1326_16014645781492789001380x1591.jpg,2,train
train/target_human_camera4_2471_16014659263500970001002x765.jpg,1,train
train/human_IMG_161261233x848.jpg,0,train
train/target_human_IMG_426481005x1641.jpg,1,train
train/target_laser_camera2_1541_16014645943882999001059x841.jpg,2,train
train/target_tank_IMG_301901027x21.jpg,4,train
train/target_human_camera2_1436_1601464587438299900941x1314.jpg,1,train
train/target_human_IMG_16348834x1691.jpg,1,train
train/target_human_camera1_4427_61639550530001287x308.jpg,1,train
train/target_human_IMG_279351001x758.jpg,1,train
train/target_laser_camera3_2457_16019801680429421001344x1246.jpg,2,train
train/human_IMG_41583864x1067.jpg,0,train
train/target_gun_IMG_392331057x3.jpg,3,train
train/target_human_IMG_32137971x1309.jpg,1,train
train/target_laser_camera4_1062_16019800946171747001192x0.jpg,2,train
train/target_tank_IMG_39025907x1042.jpg,4,train
train/target_human_IMG_18986902x1334.jpg,1,train
train/target_gun_IMG_339141209x1220.jpg,3,train
train/target_tank_IMG_426741029x1726.jpg,4,train
train/target_laser_camera1_2324_5179507547500517x2002.jpg,2,train
train/human_IMG_39039996x901.jpg,0,train
train/target_gun_IMG_27339982x413.jpg,3,train
train/human_IMG_35587940x809.jpg,0,train
train/target_tank_IMG_176041283x867.jpg,4,train
train/target_gun_IMG_285421029x131.jpg,3,train
train/target_human_IMG_30529863x153.jpg,1,train
train/target_gun_IMG_197721027x1332.jpg,3,train
train/target_laser_camera4_3081_16014636311966976001175x702.jpg,2,train
train/target_human_IMG_23088909x419.jpg,1,train
train/target_gun_IMG_26667928x168.jpg,3,train
train/target_human_camera1_4579_6172812187000824x864.jpg,1,train
train/target_human_IMG_25854913x1087.jpg,1,train
train/target_human_camera4_806_16014645479492789001304x107.jpg,1,train
train/target_laser_camera1_3240_60955265500001142x249.jpg,2,train
train/target_tank_IMG_214491083x1042.jpg,4,train
train/target_gun_IMG_344141074x1387.jpg,3,train
train/target_tank_IMG_413141025x1924.jpg,4,train
train/target_human_camera1_22937_4275099740510103x132.jpg,1,train
train/target_human_IMG_16193888x1437.jpg,1,train
train/human_IMG_5562817x1853.jpg,0,train
train/target_human_IMG_41774969x284.jpg,1,train
train/target_laser_camera4_2561_16014646561492789001458x1739.jpg,2,train
train/target_human_IMG_230741059x316.jpg,1,train
train/target_human_IMG_34243962x61.jpg,1,train
train/target_laser_camera1_10937_4236698345294467x120.jpg,2,train
train/target_human_camera2_2366_16014646476382999001064x982.jpg,1,train
train/target_tank_IMG_385021162x2.jpg,4,train
train/target_human_camera4_2311_16014659161000970001012x0.jpg,1,train
train/target_human_IMG_340871015x1786.jpg,1,train
train/human_IMG_41490653x1796.jpg,0,train
train/target_gun_IMG_37817941x1827.jpg,3,train
train/target_human_camera1_17578_16013810795346400001113x1139.jpg,1,train
train/target_tank_IMG_32364914x710.jpg,4,train
train/target_human_camera1_16239_4253667114878412x128.jpg,1,train
train/target_human_camera3_1566_1601465873275030400975x1936.jpg,1,train
train/target_human_IMG_41776811x1940.jpg,1,train
train/target_human_IMG_33282702x1694.jpg,1,train
train/target_tank_IMG_379801008x785.jpg,4,train
train/target_human_IMG_26424896x1213.jpg,1,train
train/target_gun_IMG_314461104x630.jpg,3,train
train/human_IMG_35588885x590.jpg,0,train
train/target_gun_IMG_30235898x1347.jpg,3,train
train/target_human_camera4_1286_1601465851250097000975x969.jpg,1,train
train/human_IMG_16588852x1519.jpg,0,train
train/target_human_camera2_926_16014645556882999001019x1866.jpg,1,train
train/target_human_camera1_36730_431924803033891x0.jpg,1,train
train/target_human_IMG_37251886x1901.jpg,1,train
train/target_human_IMG_356461053x747.jpg,1,train
train/target_laser_camera1_4054_52865550595001086x1093.jpg,2,train
train/target_laser_camera1_11206_16013807535346400001441x876.jpg,2,train
train/target_tank_IMG_194221044x1718.jpg,4,train
train/target_human_camera4_6341_1601464902849278900961x0.jpg,1,train
train/human_IMG_16341792x833.jpg,0,train
train/target_human_camera4_846_16014645501492789001068x557.jpg,1,train
train/human_IMG_37586986x144.jpg,0,train
train/target_tank_IMG_35282920x560.jpg,4,train
train/target_laser_camera4_5386_16014648398992789001109x843.jpg,2,train
train/target_human_IMG_23170927x1591.jpg,1,train
train/human_IMG_27739733x666.jpg,0,train
train/target_tank_IMG_25629878x888.jpg,4,train
train/target_gun_IMG_168161473x0.jpg,3,train
train/human_IMG_165211004x436.jpg,0,train
train/target_human_IMG_25611993x1019.jpg,1,train
train/target_tank_IMG_31541932x1930.jpg,4,train
train/target_tank_IMG_31173995x934.jpg,4,train
train/target_gun_IMG_294821034x1897.jpg,3,train
train/target_laser_camera1_14230_16013809047346400001441x875.jpg,2,train
train/target_laser_camera2_4528_52364349221001202x861.jpg,2,train
train/target_gun_IMG_287451118x1542.jpg,3,train
train/target_gun_IMG_317241264x1989.jpg,3,train
train/target_human_camera1_17587_16013810799846400001105x1525.jpg,1,train
train/target_laser_camera1_2356_16014659249618008001231x1446.jpg,2,train
train/target_human_camera1_44083_4342776536078518x769.jpg,1,train
train/target_laser_camera1_4352_61595741050001277x818.jpg,2,train
train/target_human_IMG_29810693x1087.jpg,1,train
train/target_gun_IMG_37636996x935.jpg,3,train
train/target_human_camera1_18206_4259961204822391x837.jpg,1,train
train/target_laser_camera1_4373_53063645635001187x778.jpg,2,train
train/target_gun_IMG_262161127x1548.jpg,3,train
train/target_human_camera2_1526_16014645933882999001057x584.jpg,1,train
train/target_laser_camera3_1260_16019801081929421001654x811.jpg,2,train
train/target_human_IMG_358521037x1925.jpg,1,train
train/target_human_camera1_30848_4300416899810381x11.jpg,1,train
train/target_gun_IMG_380121057x467.jpg,3,train
train/target_laser_camera1_44163_4343032522546751x171.jpg,2,train
train/target_laser_camera1_4540_61705264750001208x759.jpg,2,train
train/target_laser_camera4_3781_16014647346992789001416x1583.jpg,2,train
train/target_tank_IMG_172821004x274.jpg,4,train
train/target_tank_IMG_374251088x1931.jpg,4,train
train/target_tank_IMG_27739858x1476.jpg,4,train
train/human_IMG_35600754x681.jpg,0,train
train/target_human_IMG_23736854x251.jpg,1,train
train/human_IMG_160641217x706.jpg,0,train
train/target_human_IMG_29774886x1564.jpg,1,train
train/target_human_IMG_424761236x1545.jpg,1,train
train/human_IMG_41550922x305.jpg,0,train
train/target_tank_IMG_37906966x628.jpg,4,train
train/target_gun_IMG_23973968x730.jpg,3,train
train/target_tank_IMG_23334545x968.jpg,4,train
train/target_human_IMG_31531898x527.jpg,1,train
train/human_IMG_37303830x0.jpg,0,train
train/target_gun_IMG_32333947x771.jpg,3,train
train/target_laser_camera1_4666_53243169265001536x1.jpg,2,train
train/target_human_IMG_26427889x1405.jpg,1,train
train/human_IMG_160121204x875.jpg,0,train
train/target_human_camera4_1896_1601464613849278900960x698.jpg,1,train
train/target_laser_camera1_18505_16013811332846400001172x1244.jpg,2,train
train/target_human_IMG_37289889x2034.jpg,1,train
train/target_gun_IMG_303011049x569.jpg,3,train
train/target_human_IMG_190961094x122.jpg,1,train
train/target_gun_IMG_270611042x1336.jpg,3,train
train/target_human_IMG_325421153x1622.jpg,1,train
train/target_human_IMG_19320937x855.jpg,1,train
train/target_human_IMG_415251185x1.jpg,1,train
train/target_human_camera2_8251_16014663012092366001055x47.jpg,1,train
train/target_human_camera4_956_16014645564492789001163x1791.jpg,1,train
train/target_gun_IMG_344421211x1290.jpg,3,train
train/target_human_camera2_1621_16014645994882999001025x1144.jpg,1,train
train/human_IMG_37809881x1.jpg,0,train
train/target_human_IMG_24405728x605.jpg,1,train
train/target_tank_IMG_215911157x1335.jpg,4,train
train/target_laser_camera3_891_16014645539261236001064x895.jpg,2,train
train/target_human_camera4_2457_1601980161045679700969x1204.jpg,1,train
train/target_laser_camera4_1026_16014645605992789001410x157.jpg,2,train
train/human_IMG_41652809x725.jpg,0,train
train/target_human_IMG_181291045x2035.jpg,1,train
train/target_gun_IMG_389671076x105.jpg,3,train
train/target_human_IMG_34515991x1868.jpg,1,train
train/target_human_camera1_4354_53052217075001091x0.jpg,1,train
train/target_gun_IMG_21214985x538.jpg,3,train
train/target_gun_IMG_378631163x629.jpg,3,train
train/target_human_IMG_41390903x1921.jpg,1,train
train/target_laser_camera1_27796_4290650978974361x336.jpg,2,train
train/target_human_IMG_20919921x1340.jpg,1,train
train/target_human_camera3_691_16014645414761236001066x647.jpg,1,train
train/target_laser_camera3_2133_16019801518429421001761x1864.jpg,2,train
train/target_gun_IMG_29389976x126.jpg,3,train
train/target_human_IMG_33781730x1985.jpg,1,train
train/target_gun_IMG_348521235x2004.jpg,3,train
train/target_gun_IMG_35474908x1621.jpg,3,train
train/target_human_IMG_26936838x1457.jpg,1,train
train/target_human_camera1_19262_4263340261806359x355.jpg,1,train
train/target_gun_IMG_168321011x759.jpg,3,train
train/human_IMG_16398708x1519.jpg,0,train
train/target_human_IMG_24670956x1127.jpg,1,train
train/target_human_camera4_3696_16014647291492789001112x1010.jpg,1,train
train/target_gun_IMG_30129842x1466.jpg,3,train
train/target_human_IMG_38255957x947.jpg,1,train
train/target_gun_IMG_273301023x1607.jpg,3,train
train/target_human_IMG_32858885x579.jpg,1,train
train/target_gun_IMG_18068983x1300.jpg,3,train
train/target_tank_IMG_23628927x1247.jpg,4,train
train/target_human_IMG_20319872x85.jpg,1,train
train/target_gun_IMG_288351027x1934.jpg,3,train
train/target_gun_IMG_34636963x1274.jpg,3,train
train/target_human_IMG_26640846x415.jpg,1,train
train/target_laser_camera4_951_16014645561492789001132x1676.jpg,2,train
train/target_laser_camera1_4358_61599074380001260x1665.jpg,2,train
train/target_gun_IMG_279001076x1499.jpg,3,train
train/target_laser_camera1_4189_61502407810001140x79.jpg,2,train
train/target_laser_camera2_4555_52374560891001267x635.jpg,2,train
train/target_human_IMG_31521892x1004.jpg,1,train
train/human_IMG_16188741x1650.jpg,0,train
train/target_tank_IMG_268481198x1470.jpg,4,train
train/target_human_camera1_4377_53065550395001283x1298.jpg,1,train
train/target_human_camera1_4370_5306174087500885x809.jpg,1,train
train/target_human_camera1_11034_1601978537991884100903x1831.jpg,1,train
train/target_human_IMG_38341889x284.jpg,1,train
train/target_human_camera4_1090_16019800959505067001133x826.jpg,1,train
train/target_human_camera2_1616_16014645991382999001025x1130.jpg,1,train
train/human_IMG_16341767x817.jpg,0,train
train/target_human_IMG_237311030x1705.jpg,1,train
train/target_human_IMG_27867797x907.jpg,1,train
train/target_human_IMG_38723866x851.jpg,1,train
train/target_gun_IMG_257781102x1485.jpg,3,train
train/human_IMG_27738690x777.jpg,0,train
train/target_laser_camera1_4379_53067455155001361x1191.jpg,2,train
train/target_human_IMG_30095808x1901.jpg,1,train
train/human_IMG_41520835x1470.jpg,0,train
train/target_human_camera2_8291_16014663040092366001045x152.jpg,1,train
train/target_laser_camera1_8610_4229252289610396x500.jpg,2,train
train/target_gun_IMG_32398960x1879.jpg,3,train
train/target_human_IMG_325351212x1508.jpg,1,train
train/target_tank_IMG_209461103x1160.jpg,4,train
train/target_laser_camera1_10954_16013807409346400001452x1352.jpg,2,train
train/target_human_IMG_23746987x952.jpg,1,train
train/target_human_camera4_1701_16014646015992789001123x581.jpg,1,train
train/target_human_camera1_4813_61861931260001018x0.jpg,1,train
train/target_laser_camera1_4372_53062693255001136x578.jpg,2,train
train/target_laser_camera1_4558_61716217120001278x768.jpg,2,train
train/target_gun_IMG_24651966x1489.jpg,3,train
train/target_human_IMG_41361931x195.jpg,1,train
train/target_laser_camera4_1901_16014646141992789001095x1872.jpg,2,train
train/target_human_IMG_21301945x1324.jpg,1,train
train/target_human_IMG_26942883x940.jpg,1,train
train/target_human_camera1_51239_4365674683850329x726.jpg,1,train
train/target_human_IMG_230681062x1803.jpg,1,train
train/target_human_IMG_26996986x228.jpg,1,train
